filename	event_labels
2p7hhOg3T1k_0_10	Accordion
2U7AvOxDr-U_210_220	Basketball_bounce,Speech
Kr_f6WAgn2A_30_40	Violin_fiddle,Speech
Hr6SPb_1FQA_10_20	Vacuum_cleaner
Eq52W2uZ1Bk_300_310	Singing,Speech
3D4uK8lERgI_30_40	Speech,Car
2UpQ1oE0BTw_100_110	Cello,Violin_fiddle
KIdI5OnJRxs_0_10	Singing,Acoustic_guitar,Speech
ONkUW8fHMEI_10_20	Acoustic_guitar
6Zn4qXw-2ew_30_40	Cheering,Speech
A5YC4NqvjWM_110_120	Speech,Dog
0CnPRvzJGi4_30_40	Speech,Car
04BtGk9N3VM_30_40	Cello,Violin_fiddle
2CEhA-Jp1ls_240_250	Singing,Accordion
JjDIAoSi86Y_30_40	Chicken_rooster
1Sh7iQNv1XQ_30_40	Speech,Car
60hqzRXbO0s_450_460	Vacuum_cleaner
1TZ5QWbNO28_26_36	Speech,Car
HGEPFrEJZjM_20_30	Speech,Dog
KD2s2gvN3WY_30_40	Violin_fiddle,Speech
2Z64mbc00nM_30_40	Speech,Car
JbiBIle25BI_60_70	Speech,Vacuum_cleaner
JnrLv4WfbIA_280_290	Singing,Speech
Jebne2Iiy0c_30_40	Violin_fiddle,Speech
KfQo_h3R3M0_10_20	Singing,Speech
2eyfI8hFhnQ_220_230	Banjo,Violin_fiddle
CJWNac0yBfg_40_50	Banjo,Speech
DauPr0L7Gxw_30_40	Violin_fiddle,Speech
3KX4lLlY_wE_100_110	Speech,Accordion
60sTmOvstX8_14_24	Frying_(food)
KNyZbx5wO5I_20_30	Vacuum_cleaner
2hNC1KWmclQ_190_200	Speech,Fire_alarm
1Aue9aRLOZA_60_70	Cheering
3IA-Adueid0_110_120	Cheering
Hy5Um_Hatvc_140_150	Cello,Violin_fiddle
CW1DJTsiiTM_0_10	Singing
MyN4DZmqc9E_110_120	Motorcycle,Speech
GTKJ7OSa6iE_30_40	Acoustic_guitar,Violin_fiddle
NwfWxKFdTOo_60_70	Chicken_rooster
MtuuOVEXnZE_330_340	Cello
D8n4ihGa2fI_21_31	Cat,Speech
4EbnQaqBUnw_30_40	Speech,Fire_alarm
OEs5OYR8OM0_0_10	Speech,Frying_(food)
Auz0ZYa4ZWc_40_50	Cello,Violin_fiddle
9bSsHt3C07w_60_70	Chainsaw,Speech
8ns-pSS-lgc_230_240	Singing
KRro49KXrao_0_10	Motorcycle,Speech
JiqQh3VbGOA_90_100	Helicopter,Speech
2wQmMr3yBxE_200_210	Cheering
3vY9TXRwM_c_180_190	Fire_alarm
IHXP6PEKcaQ_100_110	Singing
8JMFVd_3Fq0_60_70	Vacuum_cleaner
A93WC5EGrq8_30_40	Violin_fiddle,Speech
4U32pPsWhJA_350_360	Speech,Clapping
4nK9l8Fv2wA_30_40	Vacuum_cleaner
2SPL3Tnrvdo_30_40	Cello,Violin_fiddle
-5Ekr8T27Ws_30_40	Chainsaw
JFMvUwmkT5U_220_230	Motorcycle,Speech
EfyiK5z9-kQ_30_40	Violin_fiddle,Speech
LF4MWB2XATY_260_270	Basketball_bounce,Speech
EdFHCXupcwk_23_33	Cat,Speech
-927t_1z0E8_30_40	Speech,Car
MSBgMenYzBs_30_40	Speech,Baby_cry_infant_cry
Ms2FFvsBjaI_60_70	Speech,Dog
KcySdMxDKQs_30_40	Violin_fiddle
GvzUg7NzahA_120_130	Singing,Violin_fiddle
2MDjnJzuUaU_15_25	Speech,Car
H4og-v2VFwk_17_27	Chicken_rooster
9e4-9LuJ89I_30_40	Violin_fiddle,Speech
8DSlm2XaaLM_10_20	Accordion
MdVawdCIgjU_470_480	Helicopter
Ejez1eJPMKM_10_20	Motorcycle,Speech
0vQBKGMayzo_30_40	Car
CRThkNhLXEI_30_40	Cello,Violin_fiddle
ApqTL3dFTdM_310_320	Helicopter
EcJHyPeSJSI_30_40	Violin_fiddle,Speech
H_DAy3fUL8M_140_150	Vacuum_cleaner
D49QPFE3xL0_30_40	Violin_fiddle,Speech
Iw7WTpv85_k_0_10	Speech,Dog
OZk7zLHtTfU_120_130	Chainsaw
0XGiXjdfNZc_30_40	Speech,Fire_alarm
FZGpYL4r4Ho_30_40	Helicopter
FK9oTEg-Qms_0_10	Helicopter
KIniz_bh6F0_30_40	Speech,Baby_cry_infant_cry
LtMt-f7zSUU_470_480	Speech,Fire_alarm
5PKHZJ1R45c_540_550	Speech,Vacuum_cleaner
FoonIJrEi54_200_210	Speech,Dog
GZtuXw8lJJA_80_90	Speech,Dog
7YTHFYKrVB8_30_40	Speech,Frying_(food)
GvbJ_B-1PGA_270_280	Speech,Dog
KcLwkGztvOk_50_60	Accordion
KhFX2geRbq8_10_20	Cat,Speech
OV1atgutjNo_10_20	Speech,Dog
6lClezN-fp0_0_10	Lawn_mower
IQuZnDJpDGo_10_20	Accordion
FM6RLUtqXPs_230_240	Basketball_bounce,Speech
D2Xc_jZllDY_30_40	Speech,Dog
JfYYeRRl4oM_130_140	Acoustic_guitar,Speech
3DbAiDqbcMs_80_90	Helicopter
Oho1y8UjtP8_0_10	Speech,Fire_alarm
IbIwrQoGrfA_20_30	Cello
B3xGdXZDRyc_30_40	Speech,Dog
LBHpfs82XAg_110_120	Blender
7XwWyr1Bw9g_10_20	Baby_laughter
9k3SjPOUddA_30_40	Violin_fiddle
Detc0E1ltV0_30_40	Violin_fiddle,Speech
AGCwZuDIypw_30_40	Singing,Banjo
C_AEESLsTxo_120_130	Cello,Violin_fiddle
In7pudrRmEQ_90_100	Blender
F_EGkmOEU6s_9_19	Frying_(food)
DH6SOvnipp0_30_40	Violin_fiddle,Speech
130nUre0tTA_90_100	Speech,Car
BNjlKE8hHnU_310_320	Motorcycle,Speech
N_Yzf_fzhrY_80_90	Acoustic_guitar,Speech
IpkiD9rQrxI_30_40	Cheering,Speech
9YyBtV_A8YA_290_300	Speech,Fire_alarm
GljMteAdFRI_170_180	Singing,Acoustic_guitar
IJX1ySP1TJg_30_40	Chicken_rooster,Speech
CiQG_QqkD7E_30_40	Violin_fiddle,Speech
6I89c-rrY44_300_310	Speech,Vacuum_cleaner
0DEwt3MgMLw_30_40	Motorcycle
F7ppnGqQD88_0_10	Accordion
BosrZU0iKpc_30_40	Violin_fiddle,Speech
KPsjuCk4Ms8_30_40	Violin_fiddle,Speech
JJosTxjQkzQ_40_50	Cello,Violin_fiddle
Ng5n-Ngyt1c_280_290	Basketball_bounce
IWIRe2A2qJc_90_100	Chicken_rooster,Speech
AHqM4HS4VHY_50_60	Motorcycle,Speech
Msh94MTYC6A_290_300	Chainsaw
5aSyIbD6jY4_70_80	Blender,Speech
DJHRzv6ymkc_30_40	Speech,Dog
7VFj4CZ1G-U_60_70	Acoustic_guitar
0D4tkQUdyUI_0_10	Singing
A7daIzCFPfY_20_30	Cat,Speech
15Yq3jGo9IA_3_13	Speech,Car
CwM_Pl9euJc_10_20	Motorcycle,Speech
AIl1Cp4IEI8_70_80	Motorcycle
GrVTfWtpO4g_390_400	Blender
Br3bGlgQLps_30_40	Cello,Speech
ODNOHrYVE2I_80_90	Singing,Speech
87SZYd8bsVQ_30_40	Frying_(food)
N-3fVNicOnI_70_80	Speech,Dog
HjzXJCRoUU8_80_90	Speech,Baby_cry_infant_cry
NAaara9P6h8_80_90	Speech,Dog
6R0nmsdloDg_0_10	Cheering
9xekLh0UOi4_70_80	Singing,Speech
Mt2i3-08WaM_30_40	Violin_fiddle
A5v1zwv_ONw_10_20	Dog
DVPRE_yaSyE_10_20	Motorcycle
NhLktDqt2CQ_160_170	Chicken_rooster
LYP0nFAka3Y_60_70	Motorcycle
Eio1XJjk3Ao_20_30	Singing
DRhdBETnAts_40_50	Basketball_bounce,Speech
0U_91ldFByc_24_34	Speech,Car
07hihaUb9tg_30_40	Cheering,Speech
DUAOuZYsolE_20_30	Vacuum_cleaner
ItVK0mSWRSY_30_40	Speech,Baby_cry_infant_cry
AryeyIS_918_10_20	Violin_fiddle,Speech
I0uLqcIcgy8_280_290	Frying_(food)
OtH19bJG6Qg_30_40	Cheering,Speech
BcVoYxYaGZ0_130_140	Singing
IuyWTVo_8N8_140_150	Lawn_mower,Speech
4Y5bkGtsKhQ_370_380	Speech,Fire_alarm
BiKmLTQiX3Y_50_60	Speech,Dog
NuP01T0Nmig_400_410	Singing,Speech
G1jieV5vs0w_40_50	Singing,Acoustic_guitar
OXFqeIhfadE_130_140	Frying_(food)
BPd3XJl5Xg4_260_270	Frying_(food)
NH7ltZO6RVI_0_10	Chicken_rooster,Speech
0B_A43gA6fc_50_60	Baby_laughter
178mCso7Z0U_20_30	Speech,Car
JXUFUDYjQek_30_40	Violin_fiddle,Speech
CnthkJ3B1VE_70_80	Speech,Dog
IaiKETm5-UQ_60_70	Speech,Dog
Etz9-C9oVyQ_10_20	Blender
FmyGGtGwSfs_180_190	Frying_(food)
7rTMdX59iXY_290_300	Blender
JayjEp0uXn8_20_30	Helicopter,Speech
JGklNNHZBnI_30_40	Cat,Speech
2D_eJNYzn1s_26_36	Speech,Car
LJeYtr6A7MQ_0_10	Vacuum_cleaner
Od1BwC7lIu0_60_70	Motorcycle,Speech
OQWTCyZFZQ0_240_250	Chainsaw
BeE4xUdmocM_70_80	Cello,Violin_fiddle
D0O9zO3NW70_23_33	Singing,Speech
2eo87gNznBQ_40_50	Singing
EfIz-qt4qB0_100_110	Cheering,Speech
CnG4XKUvFZE_180_190	Singing,Speech
1rFEFzJkHC8_20_30	Vacuum_cleaner
JMcXQ3woYYg_70_80	Singing,Speech
0dIKPNqqxhw_90_100	Baby_laughter
51O5P0FfM4s_350_360	Speech,Frying_(food)
DAM5BVKMcMA_30_40	Speech,Dog
M_PK8Gur6KA_110_120	Basketball_bounce,Speech
E-Pk4HOuQDY_450_460	Cello
BbvUNPbieMk_30_40	Violin_fiddle,Speech
DjAIwiKkcRg_30_40	Violin_fiddle,Speech
MVaecNsjAMo_33_43	Helicopter
Hno9iyOHbGw_30_40	Violin_fiddle,Speech
HOr1_ypHYQM_30_40	Violin_fiddle,Speech
KIIMQlFborA_130_140	Speech,Dog
EBaMuHOcG6w_30_40	Violin_fiddle,Speech
GowNh_gVrR8_240_250	Singing
EY8BSfhk6p0_30_40	Speech,Dog
GBpyEJ9Y5sE_30_40	Blender
7QtP9tLKzpA_2_12	Clapping
BQIcfaixcYE_30_40	Violin_fiddle,Speech
HJfTlnRFD-Q_30_40	Violin_fiddle,Speech
Cbl_ZcDcTFk_30_40	Speech,Baby_cry_infant_cry
EXVBzCtvqjE_310_320	Banjo,Violin_fiddle
2DHo1HUuQMY_70_80	Cello,Violin_fiddle
DjQmsdtNrRM_8_18	Cat,Speech
G4iNOd35-Y0_140_150	Vacuum_cleaner
-1Ytfr5FzUI_30_40	Speech,Car
4yiKUiOOo-E_220_230	Singing,Cheering,Speech
4Fq83h_zrFY_30_40	Speech,Baby_laughter
CUl0CDciflY_10_20	Motorcycle,Speech
1OA6ajlN8eE_100_110	Speech,Car
5xwiFBEkcN8_29_39	Baby_cry_infant_cry
KwXyJFL-IvI_80_90	Chicken_rooster,Speech
1-zOnkqvMDE_10_20	Singing,Acoustic_guitar
CP4L6dYqGWI_30_40	Violin_fiddle,Speech
0EB0GRDhL3c_20_30	Violin_fiddle
1pQwIRqDh6s_40_50	Speech,Baby_laughter
96p-sOIMnY0_460_470	Vacuum_cleaner
6AP5yfUvnho_10_20	Speech,Baby_laughter
CrZ0QUV8rpw_40_50	Basketball_bounce
1yDoVyJ8Wo0_150_160	Cheering
EDF0vsLFa5c_30_40	Chicken_rooster,Speech
IAwJxsL2w3M_30_40	Cheering,Speech
EeyZa58GLFk_180_190	Motorcycle,Speech
9bQCpBxb8og_30_40	Singing,Speech,Dog
DMG8mtnlEB0_50_60	Dog
4ATagZgir6g_0_10	Accordion
KQBX1y53nG8_100_110	Singing,Accordion
8EE7q8Gn5-s_110_120	Vacuum_cleaner
9E434yEh_Ro_130_140	Singing
0lCczz4bE8Q_100_110	Car
9nW9h-6dN9A_30_40	Cheering,Speech
0zJG24UrLNQ_30_40	Basketball_bounce,Speech
EIcxm8yFO5w_40_50	Blender,Speech
GLMl4sCOl3M_130_140	Speech,Dog
CQwjRTDjhAc_170_180	Speech,Vacuum_cleaner
C0090QgBkFc_510_520	Telephone_bell_ringing,Speech
3th6U4Fz6Pc_20_30	Speech,Vacuum_cleaner
1cQh_NEj_F4_120_130	Singing
L9JbXVJzTgY_80_90	Speech,Dog
Jc0w_mzSGSE_370_380	Helicopter
1mEqc2-PFAs_10_20	Singing
1v8P__LbiYM_240_250	Lawn_mower,Speech
1KkSmrDfhUw_7_17	Car
AwS3zmvLsNM_70_80	Singing,Speech
NqaIt-4dO44_10_20	Singing,Speech
C2ZwwKIThvU_10_20	Blender
3CkWmOzv20g_30_40	Speech,Car
BCBpzrRFw4Y_30_40	Violin_fiddle,Speech
Or1s52radQE_220_230	Basketball_bounce,Speech
5jFiCfTICa0_30_40	Cheering,Speech
NjW8JjD1ic0_30_40	Violin_fiddle
DyDAedMdpHw_390_400	Speech,Fire_alarm
Bim7ktvpFOQ_90_100	Singing,Speech
L7QnCf3xCsY_0_10	Motorcycle,Speech
CoXEVTDJI-k_26_36	Speech,Fire_alarm
1uRTRtYJT1k_90_100	Helicopter
0TtczPtxGwM_30_40	Speech,Car
9rKwXPa-Mik_30_40	Violin_fiddle,Speech
4_OYfkP4ELI_80_90	Helicopter
2UGB5jb9Q8Y_14_24	Speech,Car
C7DWv02MA3M_160_170	Banjo,Speech
7uMqNkwqVhw_190_200	Accordion
HC6U_EGCkE4_40_50	Cat,Speech
-4w4BTgp3hk_290_300	Chainsaw,Speech
MhZ9-7-Hu_A_20_30	Speech,Dog
7zY_mLVWlGA_0_10	Banjo,Violin_fiddle
6hS3y44hjrI_20_30	Chainsaw
7JlSVGM8F6k_30_40	Dog
LxcldA1s0N8_260_270	Helicopter,Speech
KrBXJ4LxF6M_140_150	Banjo,Violin_fiddle
04Rw_ppLlE8_350_360	Speech,Car
CD8pgjToK_M_30_40	Acoustic_guitar,Speech
2A3PihTX4JI_90_100	Singing
DqBZmzsF3Nk_0_10	Basketball_bounce,Speech
383AyB5OcUk_230_240	Cheering,Speech
Mgm2A1BCUxQ_120_130	Acoustic_guitar,Speech
00R_Z13PbUI_80_90	Singing,Acoustic_guitar
Ov1YOGcF-jk_0_10	Helicopter,Speech
GtNWxWQ8XXY_30_40	Violin_fiddle,Speech
5RE4Dc2jGvs_70_80	Cheering
ITq2Z2feoaM_50_60	Vacuum_cleaner
G_vYRc21VhY_520_530	Singing,Speech
KJcjiE6Nfgo_7_17	Cat,Speech
FdgQSUgULO4_170_180	Accordion
0JqW5mzvWSc_11_21	Speech,Car
3qt1GEvbnoM_10_20	Singing
CVy84mJu0nA_0_10	Violin_fiddle,Speech
NI6bZ7zsF48_160_170	Banjo,Speech
3KnOOVt148o_50_60	Frying_(food)
HLt7yTtzgnk_160_170	Singing,Acoustic_guitar
IgkRNDPckeU_30_40	Violin_fiddle,Speech
LeJ2W7YuJZ8_30_40	Speech,Baby_cry_infant_cry
0uAVQtnXVeM_30_40	Cheering,Speech
0T_pXFbnivA_30_40	Helicopter
CbqF615GmG0_30_40	Violin_fiddle,Speech
H__6P-rZ3Lo_50_60	Helicopter
39HK77pvYoY_5_15	Speech,Car
Iky0usvenzo_30_40	Violin_fiddle,Speech
NOc5nxIu2xI_510_520	Motorcycle,Speech
4qlHf8VEJFE_110_120	Fire_alarm
7j0UH4sEms8_270_280	Singing,Banjo,Violin_fiddle
BhO04bUXL54_20_30	Speech,Dog
GJ1mfCUWOF8_30_40	Chicken_rooster,Speech
NSF2CTX6FDM_0_10	Speech,Dog
J-VvRnfEAA8_20_30	Speech,Dog
2qHI7OLuYbs_0_10	Speech,Fire_alarm
1gdVkWt21II_26_36	Speech,Car
6yIXDjkZ_9Q_60_70	Basketball_bounce
1NkxMP5GM0o_240_250	Vacuum_cleaner
4c5DwxvkgMg_130_140	Lawn_mower
K9OogndlvMA_10_20	Speech,Dog
MN00LxT-F-0_80_90	Telephone_bell_ringing,Speech
1DpVm0cd3xw_330_340	Cheering,Speech
DWs7V7p0Qww_30_40	Violin_fiddle,Speech
GSNBuE1soNA_470_480	Singing,Speech
8OtYLA0G6o0_170_180	Singing
6cCRuEzXIl8_410_420	Speech,Frying_(food)
GEy-3vFAyQM_210_220	Helicopter,Speech
3gKBtWsShBc_50_60	Vacuum_cleaner
MYviwbGim6g_160_170	Basketball_bounce
JvmpHjR-go4_50_60	Speech,Dog
I4_A-NlyDIk_30_40	Accordion
G4hnrqAjRyQ_16_26	Speech,Baby_cry_infant_cry
FCvQ_YQSFFQ_30_40	Cat,Speech
4voVgILqCoA_30_40	Chainsaw
A7FLXcyvygU_450_460	Speech,Dog
6OqIUS7yElo_380_390	Singing,Violin_fiddle
L5bEktwfAL8_30_40	Violin_fiddle,Speech
-9QJ3SlGV9I_70_80	Car
IBsu65VstTo_180_190	Speech,Dog
0V_O6i9tqrw_260_270	Speech,Vacuum_cleaner
0ttFP5kFpig_180_190	Basketball_bounce,Speech
OaNdt461UgY_30_40	Speech,Dog
0Tt-SGltms0_480_490	Blender,Speech
IuwwkxIl62o_40_50	Violin_fiddle,Dog
A-CwNM4C6YA_30_40	Basketball_bounce,Speech
OwxS-mnaNhI_30_40	Violin_fiddle,Speech
9HGjT4US1I4_2_12	Chicken_rooster
B9TpBprCaEo_70_80	Singing,Acoustic_guitar
CEgzgZUcKuA_0_10	Basketball_bounce,Speech
EgpdT_Y4tC4_10_20	Lawn_mower,Speech
OqqGdfv6Yw0_30_40	Violin_fiddle,Speech
OeV1YQw980Q_70_80	Telephone_bell_ringing,Speech
B0-nxGLaK8E_290_300	Acoustic_guitar,Speech
3LZ9bT0wsiY_30_40	Cheering
ErmGLqqkzjg_290_300	Speech,Dog
CFnOWsP96Wo_0_10	Singing,Speech
BU7ar89tP60_120_130	Accordion
Kl5yJwSHhcc_20_30	Speech,Fire_alarm
0mBJPicGZdk_10_20	Cheering
IyEmz3Ce0fw_100_110	Speech,Dog
LDry4Gq7bfM_300_310	Speech,Frying_(food)
1VO_LP8GAKw_30_40	Clapping
AlItyjNtb0c_50_60	Singing,Acoustic_guitar
MAWxGLr3OIM_390_400	Chainsaw,Speech
EfgB1E8BUEI_20_30	Speech,Dog
H40NTH6WTW4_50_60	Speech,Dog
7oewo__fbQY_110_120	Acoustic_guitar
GnIM-RIG0Ok_500_510	Blender,Speech
BkZ06h2QeNg_210_220	Singing,Speech
AWxMe0-bv2I_30_40	Speech,Vacuum_cleaner
93OqyjD6ESI_60_70	Singing,Acoustic_guitar
B0Jp9vh3VOU_30_40	Violin_fiddle,Speech
BeNhTsHGHIE_60_70	Chainsaw
DeRl78vV1BQ_60_70	Cello
OL90w0OzNxs_10_20	Chainsaw
LXKAqc7Kgn4_240_250	Chicken_rooster,Speech
OWGh2b7LQO4_25_35	Speech,Frying_(food)
3v0MjXKQY4k_340_350	Banjo,Speech
KBLk4MjMxfs_10_20	Speech,Dog
IxyLK6xKJx8_170_180	Speech,Fire_alarm
AXV9t6otJUk_80_90	Vacuum_cleaner
6iCtWJUbR_4_30_40	Cat,Speech,Dog
GBazNfzLfk8_50_60	Singing,Speech
LHCCOsCIGSc_10_20	Chainsaw
GO0rTYBJvl4_70_80	Speech,Dog
LN8ZJRPlj9I_20_30	Motorcycle,Speech
-NZHgPOu-8A_30_40	Car
2nDoeKit8NE_110_120	Basketball_bounce,Speech
-8McZpoM9bA_30_40	Car
HS_-_PUQQVY_16_26	Chicken_rooster
GyXuO6eZ7HI_160_170	Chainsaw,Motorcycle,Speech
Bpjun8vA7Og_30_40	Speech,Dog
Kb0SofZvzkA_140_150	Helicopter
9SNlCzvjmVU_310_320	Vacuum_cleaner
5-_A-vF9N58_10_20	Banjo,Speech
7pL3UHjTnYw_90_100	Frying_(food)
JEIJ3Sn_0WU_380_390	Basketball_bounce,Speech
DxVk835Mn8M_30_40	Singing,Banjo
1HWgG8qRTbU_20_30	Cello,Violin_fiddle
DRBC8t2q2nc_80_90	Singing,Speech
6eEVFceBHl0_9_19	Helicopter
4tyejbfkTC8_160_170	Accordion
5xlYuJxsejE_30_40	Basketball_bounce
0gEZPXVg9ps_30_40	Speech,Car
2VE5yLADyb0_16_26	Speech,Car
34ke1UHi8hQ_120_130	Cello,Violin_fiddle
3gx0n4Ait0Q_120_130	Singing
JhGP8WclZsg_100_110	Violin_fiddle
KUN30U9hi7E_24_34	Speech,Dog
KUjmMiO-6lI_170_180	Banjo,Acoustic_guitar,Speech
1_LgQcn5RXI_30_40	Car
9HlFBYA3kzk_280_290	Singing,Cello
FUJYAhOKzCU_90_100	Helicopter
5EZxtCaQk2I_140_150	Violin_fiddle
JbD0PUl1f-I_10_20	Basketball_bounce,Cheering,Speech
Iqe7sw9TOyA_220_230	Singing,Speech
Nr7Jnixehas_110_120	Motorcycle,Speech
IrntQLUknYE_170_180	Acoustic_guitar,Speech
MpBCOXVlS9k_280_290	Cello,Speech
GWZ_3Edyc5s_14_24	Helicopter
N9sWiaZsFyA_100_110	Singing,Speech
GGxREW1gOgI_100_110	Singing,Banjo
HGEgJ1Eftdo_80_90	Frying_(food)
Fcp_qhqDvIM_30_40	Banjo,Acoustic_guitar
MrewdxnbM2c_50_60	Speech,Baby_laughter
CVSbhw6eGP4_30_40	Violin_fiddle,Speech
MCA3wDXShgU_0_10	Fire_alarm
0cUS_sOWYrw_30_40	Car
7Xwc3dAsk90_30_40	Cello,Violin_fiddle
AIrrxZFPGD4_30_40	Helicopter
MumlEPejpN0_30_40	Motorcycle
OkXAnKuxf18_10_20	Cello
1GdxdH5g2L8_160_170	Cello,Violin_fiddle
KfFYBWibR48_210_220	Speech,Vacuum_cleaner
HRHB0CS0g-4_30_40	Violin_fiddle,Speech
JbgObVh_mz0_110_120	Speech,Frying_(food)
FrcDhG-CBbc_10_20	Speech,Dog
5LAUEbzsRLM_30_40	Speech,Clapping
0s7e6dlFHCQ_30_40	Car
-2GTxrPTQ20_240_250	Singing,Acoustic_guitar
9woSSMs77wg_160_170	Frying_(food)
AVsPS7MLYpI_190_200	Motorcycle,Speech
AKlR-VanLDw_80_90	Helicopter
M4jHpRyUQ-k_30_40	Violin_fiddle,Speech
3aUkp4aMqoQ_80_90	Cheering
FRgQXtYWHhY_30_40	Helicopter
1Y5iNB4pNuo_30_40	Car
KRk_e8ILveA_30_40	Baby_cry_infant_cry
L7Wt26Ipwss_30_40	Chicken_rooster,Speech
59bu7JPOqR8_80_90	Cello,Violin_fiddle
1O8gKObeEM8_180_190	Cello,Violin_fiddle
0eVXPzFjF9k_30_40	Speech,Car
HT3D9Cpx8Lw_23_33	Speech,Baby_cry_infant_cry
1LiIPiSWVx0_23_33	Car
KfeVrp53z7g_38_48	Accordion
15Jp3nMrS28_30_40	Cheering
ApXL5ODyWL4_40_50	Vacuum_cleaner
1Thc5d7Rvro_9_19	Speech,Car
Al8HXa0kJOU_38_48	Singing,Acoustic_guitar,Speech
OSnl1AxDuSs_240_250	Cello,Violin_fiddle
1NNAGibhHB0_20_30	Car
LIYvDH0mRTM_390_400	Speech,Baby_cry_infant_cry
4Gvq1iyPSLI_30_40	Helicopter
ApGtExyzPbI_10_20	Acoustic_guitar,Speech
Grw6HjwrLnc_110_120	Basketball_bounce
2i6Db1mSYI0_30_40	Speech,Clapping
3rn-t1PF84A_80_90	Blender,Speech
MllzTog9kF8_180_190	Chicken_rooster
MaxOwb_Wyo8_30_40	Fire_alarm
AG4cH5HV8xQ_30_40	Violin_fiddle,Speech
Bw1lAAC9ClU_80_90	Singing,Speech
8Il3FjtL0Rs_50_60	Chainsaw
HisjUgM9Iwc_160_170	Speech,Dog
4_yLxXvtm9s_90_100	Blender
FReEsemqZuE_240_250	Chicken_rooster,Speech
NNWjH5HDRuc_200_210	Singing,Speech
AtFUOQbXgMk_60_70	Singing,Speech
9f7W-iiwvtA_0_10	Accordion
NGcnvwGLyqA_30_40	Violin_fiddle,Speech
AQjqSPYQTD0_30_40	Accordion
MwL-GPhokXM_30_40	Singing,Speech
2cLoIAMnddw_10_20	Speech,Fire_alarm
M7OvrbUaRmE_170_180	Violin_fiddle
KIMoDyn53oo_30_40	Blender
AR-hb8LXayo_80_90	Motorcycle,Speech
BqmNDacV6r4_30_40	Speech,Dog
C1NxENP540E_0_10	Chicken_rooster,Speech
JJf5ymBuYXg_30_40	Violin_fiddle,Speech
F5pzNsDvYvo_10_20	Singing
4GNasJv6pKg_160_170	Frying_(food)
8Q8EUQwnJQk_30_40	Accordion
HK5ZtW3qaNc_30_40	Violin_fiddle,Speech
E_m6QsohWTg_80_90	Speech,Dog
BElK3fxINu4_10_20	Acoustic_guitar
Of6Yhq0dirE_100_110	Chainsaw,Speech
B7Tg8V34fCI_30_40	Cheering,Speech
NY_AH9GlQ1s_30_40	Speech,Dog
6Z40E7bMQgo_40_50	Singing,Cheering,Speech
O1XMBvo3m8c_200_210	Violin_fiddle
1DoRolYC-oY_30_40	Car
DlK33z82-Ak_30_40	Baby_laughter
DOoxj59sxvM_90_100	Helicopter
HX63x6OG8Dk_40_50	Vacuum_cleaner
MPlTY3y3R-4_10_20	Cheering,Speech
MeIWNw0FpIw_0_10	Speech,Dog
LBu-5B6-0Vs_340_350	Cello,Violin_fiddle
PAbcGxdyVpo_50_60	Basketball_bounce,Speech
AuCSBtuEI-k_40_50	Vacuum_cleaner
HMoZBbpPBFk_0_10	Motorcycle,Speech
G2b7kS4Q9jM_100_110	Fire_alarm
C8NPjvCLGak_20_30	Blender
9sKIvLksDMs_30_40	Acoustic_guitar,Speech
EfDDNnZN9pQ_20_30	Speech,Vacuum_cleaner
AkACpG5IlCc_30_40	Lawn_mower,Speech
DVObTm2aX8k_30_40	Violin_fiddle,Speech
3u5FmELKSDo_30_40	Helicopter
66cUgRJThiw_13_23	Cat,Dog
KaoyPxXb6a8_50_60	Speech,Dog
KOQrwL6j7Gc_230_240	Singing,Speech
KFEzp16xVlM_30_40	Violin_fiddle
52FgWiCPjxo_380_390	Dog
0JchF04HRMA_120_130	Basketball_bounce,Speech
B4rQ8RjHMqE_30_40	Speech,Dog
0sZ2w_nPW_4_280_290	Vacuum_cleaner
Jc4L1QS2Cyg_20_30	Basketball_bounce
1HVTSoUTfM0_110_120	Singing
F28rm4TMsIk_0_10	Motorcycle,Speech
ElHfz9Ir9aM_15_25	Violin_fiddle,Speech
KkZJyHR5n5M_30_40	Helicopter
FHRgb3JpoZM_170_180	Singing
2OeVmkt7p0o_30_40	Helicopter
0teN_RSJ1sM_490_500	Speech,Car
J2cDsXFuxTc_30_40	Acoustic_guitar,Violin_fiddle
D5yQqjYFe5o_80_90	Violin_fiddle,Accordion
LYWpeBgdt44_30_40	Fire_alarm
CR6q2z_lbU0_130_140	Singing,Acoustic_guitar
FwdiYSgIy_c_320_330	Singing,Speech
HP03EqqflxM_290_300	Blender,Speech
LXs4mopVvWY_40_50	Speech,Frying_(food)
2QNAWKF_Gf0_40_50	Speech,Car
1iBn-CjHBgc_17_27	Baby_cry_infant_cry
Oifqm8TOrMM_260_270	Vacuum_cleaner
Fv6V8fqtGYk_60_70	Speech,Baby_laughter
6ysqHo7vzvU_360_370	Accordion
GBn7ffvd2co_10_20	Singing,Speech
GQuiIbAraVE_10_20	Motorcycle
MR_VGmBrWYo_320_330	Speech,Frying_(food)
00g0dN0Wsiw_30_40	Speech,Car
DL0b4It28CU_30_40	Speech,Dog
Ahq_fzrBs2s_19_29	Helicopter,Speech
Mfa6tWvQO_g_30_40	Accordion
FVjm3D8_w1I_90_100	Violin_fiddle
IQN3gwfS0KQ_50_60	Speech,Dog
Diy2yfbewJA_240_250	Basketball_bounce,Speech
